"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CPI","FOOD","AGRWTH","A","2000",1.889842,
"GRC","CPI","FOOD","AGRWTH","A","2001",5.126946,
"GRC","CPI","FOOD","AGRWTH","A","2002",5.326265,
"GRC","CPI","FOOD","AGRWTH","A","2003",4.975938,
"GRC","CPI","FOOD","AGRWTH","A","2004",0.5146211,
"GRC","CPI","FOOD","AGRWTH","A","2005",0.6149968,
"GRC","CPI","FOOD","AGRWTH","A","2006",3.741987,
"GRC","CPI","FOOD","AGRWTH","A","2007",3.240945,
"GRC","CPI","FOOD","AGRWTH","A","2008",5.364443,
"GRC","CPI","FOOD","AGRWTH","A","2009",1.906247,
"GRC","CPI","FOOD","AGRWTH","A","2010",0.0622359,
"GRC","CPI","FOOD","AGRWTH","A","2011",3.114145,
"GRC","CPI","FOOD","AGRWTH","A","2012",1.50546,
"GRC","CPI","FOOD","AGRWTH","A","2013",0.004053838,
"GRC","CPI","FOOD","AGRWTH","A","2014",-1.682019,
"GRC","CPI","FOOD","AGRWTH","A","2015",1.801906,
"GRC","CPI","FOOD","AGRWTH","A","2016",-0.2210454,
"GRC","CPI","FOOD","AGRWTH","A","2017",0.3180962,
"HUN","CPI","FOOD","AGRWTH","A","1998",14.17551,
"HUN","CPI","FOOD","AGRWTH","A","1999",2.907989,
"HUN","CPI","FOOD","AGRWTH","A","2000",9.186046,
"HUN","CPI","FOOD","AGRWTH","A","2001",13.63971,
"HUN","CPI","FOOD","AGRWTH","A","2002",4.324383,
"HUN","CPI","FOOD","AGRWTH","A","2003",1.447178,
"HUN","CPI","FOOD","AGRWTH","A","2004",5.706134,
"HUN","CPI","FOOD","AGRWTH","A","2005",1.657991,
"HUN","CPI","FOOD","AGRWTH","A","2006",8.173716,
"HUN","CPI","FOOD","AGRWTH","A","2007",11.93899,
"HUN","CPI","FOOD","AGRWTH","A","2008",10.39154,
"HUN","CPI","FOOD","AGRWTH","A","2009",3.887352,
"HUN","CPI","FOOD","AGRWTH","A","2010",2.779105,
"HUN","CPI","FOOD","AGRWTH","A","2011",7.234919,
"HUN","CPI","FOOD","AGRWTH","A","2012",5.972369,
"HUN","CPI","FOOD","AGRWTH","A","2013",2.636656,
"HUN","CPI","FOOD","AGRWTH","A","2014",-0.7974482,
"HUN","CPI","FOOD","AGRWTH","A","2015",0.5512173,
"HUN","CPI","FOOD","AGRWTH","A","2016",0.3026496,
"HUN","CPI","FOOD","AGRWTH","A","2017",2.625107,
"IRL","CPI","FOOD","AGRWTH","A","1998",4.065365,
"IRL","CPI","FOOD","AGRWTH","A","1999",3.054385,
"IRL","CPI","FOOD","AGRWTH","A","2000",3.112515,
"IRL","CPI","FOOD","AGRWTH","A","2001",6.532709,
"IRL","CPI","FOOD","AGRWTH","A","2002",3.450901,
"IRL","CPI","FOOD","AGRWTH","A","2003",1.430791,
"IRL","CPI","FOOD","AGRWTH","A","2004",-0.2660003,
"IRL","CPI","FOOD","AGRWTH","A","2005",-0.6950618,
"IRL","CPI","FOOD","AGRWTH","A","2006",1.391715,
"IRL","CPI","FOOD","AGRWTH","A","2007",2.801413,
"IRL","CPI","FOOD","AGRWTH","A","2008",6.535489,
"IRL","CPI","FOOD","AGRWTH","A","2009",-3.466725,
"IRL","CPI","FOOD","AGRWTH","A","2010",-4.555463,
"IRL","CPI","FOOD","AGRWTH","A","2011",1.153448,
"IRL","CPI","FOOD","AGRWTH","A","2012",0.5662158,
"IRL","CPI","FOOD","AGRWTH","A","2013",1.055677,
"IRL","CPI","FOOD","AGRWTH","A","2014",-2.244061,
"IRL","CPI","FOOD","AGRWTH","A","2015",-2.137259,
"IRL","CPI","FOOD","AGRWTH","A","2016",-1.334628,
"IRL","CPI","FOOD","AGRWTH","A","2017",-2.074111,
"ITA","CPI","FOOD","AGRWTH","A","1998",1.035645,
"ITA","CPI","FOOD","AGRWTH","A","1999",0.9058403,
"ITA","CPI","FOOD","AGRWTH","A","2000",1.559178,
"ITA","CPI","FOOD","AGRWTH","A","2001",4.109483,
"ITA","CPI","FOOD","AGRWTH","A","2002",3.641916,
"ITA","CPI","FOOD","AGRWTH","A","2003",3.161828,
"ITA","CPI","FOOD","AGRWTH","A","2004",2.166342,
"ITA","CPI","FOOD","AGRWTH","A","2005",-0.04772619,
"ITA","CPI","FOOD","AGRWTH","A","2006",1.739427,
"ITA","CPI","FOOD","AGRWTH","A","2007",2.86289,
"ITA","CPI","FOOD","AGRWTH","A","2008",5.403468,
"ITA","CPI","FOOD","AGRWTH","A","2009",1.830437,
"ITA","CPI","FOOD","AGRWTH","A","2010",0.1639643,
"ITA","CPI","FOOD","AGRWTH","A","2011",2.478932,
"ITA","CPI","FOOD","AGRWTH","A","2012",2.529895,
"ITA","CPI","FOOD","AGRWTH","A","2013",2.364329,
"ITA","CPI","FOOD","AGRWTH","A","2014",0.116261,
"ITA","CPI","FOOD","AGRWTH","A","2015",1.091585,
"ITA","CPI","FOOD","AGRWTH","A","2016",0.1929851,
"ITA","CPI","FOOD","AGRWTH","A","2017",1.879418,
"LUX","CPI","FOOD","AGRWTH","A","1998",2.673528,
"LUX","CPI","FOOD","AGRWTH","A","1999",1.20959,
"LUX","CPI","FOOD","AGRWTH","A","2000",2.041092,
"LUX","CPI","FOOD","AGRWTH","A","2001",4.77046,
"LUX","CPI","FOOD","AGRWTH","A","2002",3.904481,
"LUX","CPI","FOOD","AGRWTH","A","2003",1.931746,
"LUX","CPI","FOOD","AGRWTH","A","2004",1.829956,
"LUX","CPI","FOOD","AGRWTH","A","2005",1.636831,
"LUX","CPI","FOOD","AGRWTH","A","2006",2.371201,
"LUX","CPI","FOOD","AGRWTH","A","2007",3.361577,
"LUX","CPI","FOOD","AGRWTH","A","2008",5.367156,
"LUX","CPI","FOOD","AGRWTH","A","2009",1.427912,
"LUX","CPI","FOOD","AGRWTH","A","2010",0.8682732,
"LUX","CPI","FOOD","AGRWTH","A","2011",2.559381,
"LUX","CPI","FOOD","AGRWTH","A","2012",2.567325,
"LUX","CPI","FOOD","AGRWTH","A","2013",3.64607,
"LUX","CPI","FOOD","AGRWTH","A","2014",0.5589989,
"LUX","CPI","FOOD","AGRWTH","A","2015",0.7674997,
"LUX","CPI","FOOD","AGRWTH","A","2016",1.529141,
"LUX","CPI","FOOD","AGRWTH","A","2017",2.816057,
"NLD","CPI","FOOD","AGRWTH","A","1998",2.341387,
"NLD","CPI","FOOD","AGRWTH","A","1999",1.31126,
"NLD","CPI","FOOD","AGRWTH","A","2000",0.08363739,
"NLD","CPI","FOOD","AGRWTH","A","2001",7.040562,
"NLD","CPI","FOOD","AGRWTH","A","2002",3.281904,
"NLD","CPI","FOOD","AGRWTH","A","2003",1.109284,
"NLD","CPI","FOOD","AGRWTH","A","2004",-3.466096,
"NLD","CPI","FOOD","AGRWTH","A","2005",-1.289461,
"NLD","CPI","FOOD","AGRWTH","A","2006",1.640727,
"NLD","CPI","FOOD","AGRWTH","A","2007",1.03242,
"NLD","CPI","FOOD","AGRWTH","A","2008",5.629835,
"NLD","CPI","FOOD","AGRWTH","A","2009",1.080421,
"NLD","CPI","FOOD","AGRWTH","A","2010",-0.08497316,
"NLD","CPI","FOOD","AGRWTH","A","2011",2.214762,
"NLD","CPI","FOOD","AGRWTH","A","2012",2.020512,
"NLD","CPI","FOOD","AGRWTH","A","2013",2.414882,
"NLD","CPI","FOOD","AGRWTH","A","2014",-0.05951433,
"NLD","CPI","FOOD","AGRWTH","A","2015",0.6483377,
"NLD","CPI","FOOD","AGRWTH","A","2016",0.9499921,
"NLD","CPI","FOOD","AGRWTH","A","2017",2.664664,
"POL","CPI","FOOD","AGRWTH","A","1998",7.071705,
"POL","CPI","FOOD","AGRWTH","A","1999",1.516667,
"POL","CPI","FOOD","AGRWTH","A","2000",10.05833,
"POL","CPI","FOOD","AGRWTH","A","2001",4.991667,
"POL","CPI","FOOD","AGRWTH","A","2002",-0.6583334,
"POL","CPI","FOOD","AGRWTH","A","2003",-0.9416667,
"POL","CPI","FOOD","AGRWTH","A","2004",6.325,
"POL","CPI","FOOD","AGRWTH","A","2005",2.166667,
"POL","CPI","FOOD","AGRWTH","A","2006",0.625,
"POL","CPI","FOOD","AGRWTH","A","2007",4.833333,
"POL","CPI","FOOD","AGRWTH","A","2008",6.116667,
"POL","CPI","FOOD","AGRWTH","A","2009",4.058333,
"POL","CPI","FOOD","AGRWTH","A","2010",2.725,
"POL","CPI","FOOD","AGRWTH","A","2011",5.441667,
"POL","CPI","FOOD","AGRWTH","A","2012",4.341667,
"POL","CPI","FOOD","AGRWTH","A","2013",2.016667,
"POL","CPI","FOOD","AGRWTH","A","2014",-0.8916667,
"POL","CPI","FOOD","AGRWTH","A","2015",-1.641667,
"POL","CPI","FOOD","AGRWTH","A","2016",0.85,
"POL","CPI","FOOD","AGRWTH","A","2017",4.25,
"PRT","CPI","FOOD","AGRWTH","A","1998",3.738952,
"PRT","CPI","FOOD","AGRWTH","A","1999",2.170866,
"PRT","CPI","FOOD","AGRWTH","A","2000",2.115101,
"PRT","CPI","FOOD","AGRWTH","A","2001",6.467128,
"PRT","CPI","FOOD","AGRWTH","A","2002",1.526019,
"PRT","CPI","FOOD","AGRWTH","A","2003",2.311441,
"PRT","CPI","FOOD","AGRWTH","A","2004",1.120331,
"PRT","CPI","FOOD","AGRWTH","A","2005",-0.5667142,
"PRT","CPI","FOOD","AGRWTH","A","2006",2.690624,
"PRT","CPI","FOOD","AGRWTH","A","2007",2.449201,
"PRT","CPI","FOOD","AGRWTH","A","2008",3.715796,
"PRT","CPI","FOOD","AGRWTH","A","2009",-3.442446,
"PRT","CPI","FOOD","AGRWTH","A","2010",-0.2437629,
"PRT","CPI","FOOD","AGRWTH","A","2011",2.09676,
"PRT","CPI","FOOD","AGRWTH","A","2012",3.201035,
"PRT","CPI","FOOD","AGRWTH","A","2013",1.938998,
"PRT","CPI","FOOD","AGRWTH","A","2014",-1.341978,
"PRT","CPI","FOOD","AGRWTH","A","2015",1.014125,
"PRT","CPI","FOOD","AGRWTH","A","2016",0.4900368,
"PRT","CPI","FOOD","AGRWTH","A","2017",1.531673,
"SVK","CPI","FOOD","AGRWTH","A","1998",5.837997,
"SVK","CPI","FOOD","AGRWTH","A","1999",2.724936,
"SVK","CPI","FOOD","AGRWTH","A","2000",5.248105,
"SVK","CPI","FOOD","AGRWTH","A","2001",6.081531,
"SVK","CPI","FOOD","AGRWTH","A","2002",1.453136,
"SVK","CPI","FOOD","AGRWTH","A","2003",3.381873,
"SVK","CPI","FOOD","AGRWTH","A","2004",4.802956,
"SVK","CPI","FOOD","AGRWTH","A","2005",-1.373384,
"SVK","CPI","FOOD","AGRWTH","A","2006",1.422295,
"SVK","CPI","FOOD","AGRWTH","A","2007",3.986784,
"SVK","CPI","FOOD","AGRWTH","A","2008",7.667867,
"SVK","CPI","FOOD","AGRWTH","A","2009",-3.232999,
"SVK","CPI","FOOD","AGRWTH","A","2010",1.606126,
"SVK","CPI","FOOD","AGRWTH","A","2011",6.056159,
"SVK","CPI","FOOD","AGRWTH","A","2012",4.194705,
"SVK","CPI","FOOD","AGRWTH","A","2013",3.524867,
"SVK","CPI","FOOD","AGRWTH","A","2014",-0.7987407,
"SVK","CPI","FOOD","AGRWTH","A","2015",-0.2879812,
"SVK","CPI","FOOD","AGRWTH","A","2016",-2.782035,
"SVK","CPI","FOOD","AGRWTH","A","2017",3.971141,
"ESP","CPI","FOOD","AGRWTH","A","1998",1.111864,
"ESP","CPI","FOOD","AGRWTH","A","1999",1.316136,
"ESP","CPI","FOOD","AGRWTH","A","2000",2.056777,
"ESP","CPI","FOOD","AGRWTH","A","2001",5.90326,
"ESP","CPI","FOOD","AGRWTH","A","2002",4.960347,
"ESP","CPI","FOOD","AGRWTH","A","2003",4.098306,
"ESP","CPI","FOOD","AGRWTH","A","2004",3.866298,
"ESP","CPI","FOOD","AGRWTH","A","2005",3.158674,
"ESP","CPI","FOOD","AGRWTH","A","2006",4.112489,
"ESP","CPI","FOOD","AGRWTH","A","2007",3.692145,
"ESP","CPI","FOOD","AGRWTH","A","2008",5.879112,
"ESP","CPI","FOOD","AGRWTH","A","2009",-1.051421,
"ESP","CPI","FOOD","AGRWTH","A","2010",-0.8357106,
"ESP","CPI","FOOD","AGRWTH","A","2011",2.0522,
"ESP","CPI","FOOD","AGRWTH","A","2012",2.326882,
"ESP","CPI","FOOD","AGRWTH","A","2013",2.786768,
"ESP","CPI","FOOD","AGRWTH","A","2014",-0.3486137,
"ESP","CPI","FOOD","AGRWTH","A","2015",1.173378,
"ESP","CPI","FOOD","AGRWTH","A","2016",1.400596,
"ESP","CPI","FOOD","AGRWTH","A","2017",1.229583,
"SWE","CPI","FOOD","AGRWTH","A","1998",1.132343,
"SWE","CPI","FOOD","AGRWTH","A","1999",1.476295,
"SWE","CPI","FOOD","AGRWTH","A","2000",0.004425301,
"SWE","CPI","FOOD","AGRWTH","A","2001",2.871893,
"SWE","CPI","FOOD","AGRWTH","A","2002",3.245892,
"SWE","CPI","FOOD","AGRWTH","A","2003",0.3194189,
"SWE","CPI","FOOD","AGRWTH","A","2004",-0.4350339,
"SWE","CPI","FOOD","AGRWTH","A","2005",-0.6858172,
"SWE","CPI","FOOD","AGRWTH","A","2006",0.7630034,
"SWE","CPI","FOOD","AGRWTH","A","2007",2.027142,
"SWE","CPI","FOOD","AGRWTH","A","2008",6.910451,
"SWE","CPI","FOOD","AGRWTH","A","2009",2.891471,
"SWE","CPI","FOOD","AGRWTH","A","2010",1.448437,
"SWE","CPI","FOOD","AGRWTH","A","2011",1.278574,
"SWE","CPI","FOOD","AGRWTH","A","2012",1.484436,
"SWE","CPI","FOOD","AGRWTH","A","2013",2.208925,
"SWE","CPI","FOOD","AGRWTH","A","2014",0.3711362,
"SWE","CPI","FOOD","AGRWTH","A","2015",2.330265,
"SWE","CPI","FOOD","AGRWTH","A","2016",1.054343,
"SWE","CPI","FOOD","AGRWTH","A","2017",2.143203,
"GBR","CPI","FOOD","AGRWTH","A","1998",1,
"GBR","CPI","FOOD","AGRWTH","A","1999",0.3,
"GBR","CPI","FOOD","AGRWTH","A","2000",-0.5,
"GBR","CPI","FOOD","AGRWTH","A","2001",3.8,
"GBR","CPI","FOOD","AGRWTH","A","2002",0.8,
"GBR","CPI","FOOD","AGRWTH","A","2003",1.3,
"GBR","CPI","FOOD","AGRWTH","A","2004",0.8,
"GBR","CPI","FOOD","AGRWTH","A","2005",1.5,
"GBR","CPI","FOOD","AGRWTH","A","2006",2.4,
"GBR","CPI","FOOD","AGRWTH","A","2007",4.5,
"GBR","CPI","FOOD","AGRWTH","A","2008",9.2,
"GBR","CPI","FOOD","AGRWTH","A","2009",5.5,
"GBR","CPI","FOOD","AGRWTH","A","2010",3.4,
"GBR","CPI","FOOD","AGRWTH","A","2011",5.5,
"GBR","CPI","FOOD","AGRWTH","A","2012",3.2,
"GBR","CPI","FOOD","AGRWTH","A","2013",3.7,
"GBR","CPI","FOOD","AGRWTH","A","2014",-0.2,
"GBR","CPI","FOOD","AGRWTH","A","2015",-2.6,
"GBR","CPI","FOOD","AGRWTH","A","2016",-2.4,
"GBR","CPI","FOOD","AGRWTH","A","2017",2.3,
"EST","CPI","FOOD","AGRWTH","A","1998",5.171635,
"EST","CPI","FOOD","AGRWTH","A","1999",-3.789323,
"EST","CPI","FOOD","AGRWTH","A","2000",2.402774,
"EST","CPI","FOOD","AGRWTH","A","2001",8.280923,
"EST","CPI","FOOD","AGRWTH","A","2002",3.015861,
"EST","CPI","FOOD","AGRWTH","A","2003",-1.720399,
"EST","CPI","FOOD","AGRWTH","A","2004",4.19241,
"EST","CPI","FOOD","AGRWTH","A","2005",3.543696,
"EST","CPI","FOOD","AGRWTH","A","2006",5.044996,
"EST","CPI","FOOD","AGRWTH","A","2007",9.339304,
"EST","CPI","FOOD","AGRWTH","A","2008",14.1865,
"EST","CPI","FOOD","AGRWTH","A","2009",-4.023496,
"EST","CPI","FOOD","AGRWTH","A","2010",3.038509,
"EST","CPI","FOOD","AGRWTH","A","2011",9.682507,
"EST","CPI","FOOD","AGRWTH","A","2012",3.833988,
"EST","CPI","FOOD","AGRWTH","A","2013",4.144743,
"EST","CPI","FOOD","AGRWTH","A","2014",0.01772735,
"EST","CPI","FOOD","AGRWTH","A","2015",-0.5392591,
"EST","CPI","FOOD","AGRWTH","A","2016",0.03875917,
"EST","CPI","FOOD","AGRWTH","A","2017",5.718103,
"SVN","CPI","FOOD","AGRWTH","A","1998",8.214849,
"SVN","CPI","FOOD","AGRWTH","A","1999",3.740876,
"SVN","CPI","FOOD","AGRWTH","A","2000",-13.8461,
"SVN","CPI","FOOD","AGRWTH","A","2001",9.128085,
"SVN","CPI","FOOD","AGRWTH","A","2002",7.512674,
"SVN","CPI","FOOD","AGRWTH","A","2003",4.464705,
"SVN","CPI","FOOD","AGRWTH","A","2004",0.5275978,
"SVN","CPI","FOOD","AGRWTH","A","2005",-1.006018,
"SVN","CPI","FOOD","AGRWTH","A","2006",2.277262,
"SVN","CPI","FOOD","AGRWTH","A","2007",8.023774,
"SVN","CPI","FOOD","AGRWTH","A","2008",10.01712,
"SVN","CPI","FOOD","AGRWTH","A","2009",0.4886568,
"SVN","CPI","FOOD","AGRWTH","A","2010",0.7018777,
"SVN","CPI","FOOD","AGRWTH","A","2011",4.386577,
"SVN","CPI","FOOD","AGRWTH","A","2012",4.107374,
"SVN","CPI","FOOD","AGRWTH","A","2013",3.59731,
"SVN","CPI","FOOD","AGRWTH","A","2014",-0.3032588,
"SVN","CPI","FOOD","AGRWTH","A","2015",0.8327171,
"SVN","CPI","FOOD","AGRWTH","A","2016",0.9191743,
"SVN","CPI","FOOD","AGRWTH","A","2017",2.224571,
"OECD","CPI","FOOD","AGRWTH","A","1998",4.57234,
"OECD","CPI","FOOD","AGRWTH","A","1999",2.680375,
"OECD","CPI","FOOD","AGRWTH","A","2000",2.340605,
"OECD","CPI","FOOD","AGRWTH","A","2001",4.542625,
"OECD","CPI","FOOD","AGRWTH","A","2002",2.782861,
"OECD","CPI","FOOD","AGRWTH","A","2003",2.344211,
"OECD","CPI","FOOD","AGRWTH","A","2004",2.730715,
"OECD","CPI","FOOD","AGRWTH","A","2005",1.414202,
"OECD","CPI","FOOD","AGRWTH","A","2006",2.18977,
"OECD","CPI","FOOD","AGRWTH","A","2007",3.728865,
"OECD","CPI","FOOD","AGRWTH","A","2008",6.244869,
