"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","HHDI","GROSSADJ","USD_CAP","A","2018",39443.9213200813,
"GRC","HHDI","GROSSADJ","USD_CAP","A","1998",14452.9074025091,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","1999",14579.7546266381,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2000",15705.3848569882,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2001",16972.4236607246,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2002",18883.2721076091,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2003",19472.099253784,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2004",20566.184993023,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2005",20437.1717451872,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2006",22128.9139489175,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2007",22944.2919549074,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2008",24398.7314438947,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2009",24586.8620772367,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2010",22329.8965188066,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2011",20634.9015959071,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2012",19589.9498073783,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2013",19102.2978128523,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2014",19643.9976242051,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2015",19350.6556700358,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2016",19436.3421664589,"E"
"GRC","HHDI","GROSSADJ","USD_CAP","A","2017",19918.6787697597,"E"
"PRT","HHDI","GROSSADJ","USD_CAP","A","1998",13473.9151517572,
"PRT","HHDI","GROSSADJ","USD_CAP","A","1999",14470.6221038761,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2000",15879.3703853119,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2001",16469.833154087,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2002",17407.1035140547,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2003",17602.2655384906,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2004",18202.6382681666,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2005",18875.5536897191,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2006",19587.0005953624,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2007",20037.8566707898,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2008",20962.2802400836,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2009",21102.1388106966,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2010",21526.1044326569,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2011",20912.3618634376,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2012",20930.6640899089,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2013",21837.3289527493,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2014",21837.8311403924,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2015",22633.4119693072,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2016",23588.004935391,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2017",24297.963267289,
"PRT","HHDI","GROSSADJ","USD_CAP","A","2018",25051.3800804925,"E"
"ITA","HHDI","GROSSADJ","USD_CAP","A","1998",19154.6727537227,
"ITA","HHDI","GROSSADJ","USD_CAP","A","1999",19666.5186609965,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2000",21214.842731808,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2001",22043.0966690388,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2002",23206.1845435776,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2003",23301.7976663496,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2004",23877.770981939,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2005",23945.1841615537,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2006",25078.6324756079,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2007",26172.2736970503,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2008",27264.5536451809,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2009",26608.1515470542,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2010",27548.0249333229,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2011",27769.4457849652,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2012",27151.336468971,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2013",27382.8614132566,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2014",27162.4316683073,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2015",27490.4474902154,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2016",28732.0632508841,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2017",29765.4623100107,
"ITA","HHDI","GROSSADJ","USD_CAP","A","2018",30330.1118952335,
"SVN","HHDI","GROSSADJ","USD_CAP","A","1998",12401.4138879924,
"SVN","HHDI","GROSSADJ","USD_CAP","A","1999",13002.9839369435,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2000",14276.8364515771,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2001",15042.6643622714,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2002",16391.5615396806,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2003",16289.9865871322,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2004",17066.4896006353,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2005",17581.4160208144,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2006",18294.9836571805,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2007",19225.0737362354,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2008",20572.6375343904,"B"
"SVN","HHDI","GROSSADJ","USD_CAP","A","2009",19803.2144010337,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2010",20386.6554296252,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2011",20985.5159107992,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2012",20973.8872498304,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2013",21263.7362388114,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2014",21340.3051951461,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2015",21712.7495562991,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2016",22811.8684199915,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2017",24257.8850639429,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2018",25220.8974389494,
"SVK","HHDI","GROSSADJ","USD_CAP","A","1998",8807.70311347246,
"SVK","HHDI","GROSSADJ","USD_CAP","A","1999",8554.49213604332,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2000",9222.62162858669,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2001",10085.2852787236,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2002",11153.1947408366,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2003",10948.9052962266,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2004",11473.0710292489,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2005",12085.056851639,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2006",12793.792359724,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2007",14472.2945471079,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2008",16118.7335804798,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2009",16526.7846491207,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2010",18004.5311594634,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2011",18161.4166348916,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2012",18753.1461133894,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2013",19510.7313007312,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2014",20280.5961500563,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2015",20990.8889181359,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2016",21840.177939017,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2017",22508.7591295841,
"IRL","HHDI","GROSSADJ","USD_CAP","A","1998",15086.9635455221,
"IRL","HHDI","GROSSADJ","USD_CAP","A","1999",15709.1354617148,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2000",17424.8368203722,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2001",19247.6025511599,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2002",20460.0062639794,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2003",20992.2980247601,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2004",22263.2506156629,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2005",23366.4317640415,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2006",24451.6222848581,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2007",25317.9290695523,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2008",26087.5317404954,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2009",24882.8138125002,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2010",25383.2519128415,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2011",24232.45888047,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2012",25232.0596896386,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2013",25088.2965251834,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2014",24793.7764572528,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2015",25677.0443078885,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2016",26708.8582366196,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2017",27959.9711909048,
"POL","HHDI","GROSSADJ","USD_CAP","A","1998",8084.61043643907,
"POL","HHDI","GROSSADJ","USD_CAP","A","1999",8554.46976339972,
"POL","HHDI","GROSSADJ","USD_CAP","A","2000",9297.98275443284,
"POL","HHDI","GROSSADJ","USD_CAP","A","2001",9876.32960169073,
"POL","HHDI","GROSSADJ","USD_CAP","A","2002",10585.9231939703,
"POL","HHDI","GROSSADJ","USD_CAP","A","2003",10622.3317236641,
"POL","HHDI","GROSSADJ","USD_CAP","A","2004",10923.5476699236,
"POL","HHDI","GROSSADJ","USD_CAP","A","2005",10718.9540825405,
"POL","HHDI","GROSSADJ","USD_CAP","A","2006",11450.7952891336,
"POL","HHDI","GROSSADJ","USD_CAP","A","2007",12759.5547542871,
"POL","HHDI","GROSSADJ","USD_CAP","A","2008",13755.422902783,
"POL","HHDI","GROSSADJ","USD_CAP","A","2009",14472.2532245775,
"POL","HHDI","GROSSADJ","USD_CAP","A","2010",15950.144147671,
"POL","HHDI","GROSSADJ","USD_CAP","A","2011",16756.50287593,
"POL","HHDI","GROSSADJ","USD_CAP","A","2012",17821.6533477899,
"POL","HHDI","GROSSADJ","USD_CAP","A","2013",18401.7842059064,
"POL","HHDI","GROSSADJ","USD_CAP","A","2014",18780.1967461899,
"POL","HHDI","GROSSADJ","USD_CAP","A","2015",19432.7032893112,
"POL","HHDI","GROSSADJ","USD_CAP","A","2016",20453.2647210892,
"POL","HHDI","GROSSADJ","USD_CAP","A","2017",21330.5641660397,"E"
"BEL","HHDI","GROSSADJ","USD_CAP","A","1998",18453.3256588358,
"BEL","HHDI","GROSSADJ","USD_CAP","A","1999",19179.7251978452,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2000",21595.494744147,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2001",22524.9439911723,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2002",24007.090096421,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2003",23795.8167209251,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2004",24226.473087653,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2005",24524.0652652379,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2006",25579.9234409423,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2007",26335.8384843674,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2008",27855.5616655671,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2009",27926.0589820956,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2010",28760.7434134618,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2011",29520.4787345151,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2012",30558.9364672888,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2013",31713.0045279367,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2014",32313.2132221479,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2015",32708.0141780781,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2016",33568.8696939991,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2017",34694.5897213243,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2018",35416.3213390596,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1998",15563.6474402205,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1999",16772.1082175298,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2000",18554.397162007,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2001",19633.7025069484,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2002",21129.562841608,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2003",21085.7451219318,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2004",21764.7664162175,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2005",22052.6283864954,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2006",23743.627428055,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2007",25689.1380398597,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2008",27268.3800199286,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2009",27290.3721021229,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2010",27743.2281318842,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2011",28888.6297352424,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2012",30396.214511089,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2013",30477.2164072439,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2014",30955.0419161908,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2015",31544.8523688871,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2016",32068.4511517859,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2017",33116.5375411069,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2018",34098.6887944262,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1998",14303.6990694834,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1999",14908.4450927674,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2000",16875.5124399924,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2001",18108.3250683178,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2002",19726.9680116253,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2003",19864.6621255261,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2004",20573.6859535067,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2005",21092.4195853579,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2006",22090.9758836209,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2007",22356.5213362425,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2008",23317.348625525,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2009",23039.7257847059,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2010",22881.8245711063,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2011",22982.971416413,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2012",22402.2051335687,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2013",23021.4591424301,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2014",23479.1030734388,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2015",24647.0272802192,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2016",25495.1241313534,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2017",26436.2209769511,"E"
"ESP","HHDI","GROSSADJ","USD_CAP","A","2018",27247.9493066644,"E"
"EST","HHDI","GROSSADJ","USD_CAP","A","1998",6330.08197769624,
"EST","HHDI","GROSSADJ","USD_CAP","A","1999",6563.3111037927,
"EST","HHDI","GROSSADJ","USD_CAP","A","2000",7357.3839305753,
"EST","HHDI","GROSSADJ","USD_CAP","A","2001",7686.02429598369,
"EST","HHDI","GROSSADJ","USD_CAP","A","2002",8486.45389860733,
"EST","HHDI","GROSSADJ","USD_CAP","A","2003",9058.87088063101,
"EST","HHDI","GROSSADJ","USD_CAP","A","2004",9957.46072931874,
"EST","HHDI","GROSSADJ","USD_CAP","A","2005",10815.4756554623,
"EST","HHDI","GROSSADJ","USD_CAP","A","2006",11886.1949506164,
"EST","HHDI","GROSSADJ","USD_CAP","A","2007",13554.1913917068,
"EST","HHDI","GROSSADJ","USD_CAP","A","2008",15124.8113364796,
"EST","HHDI","GROSSADJ","USD_CAP","A","2009",14515.629709479,
"EST","HHDI","GROSSADJ","USD_CAP","A","2010",14854.0886443087,
"EST","HHDI","GROSSADJ","USD_CAP","A","2011",15886.494253481,
"EST","HHDI","GROSSADJ","USD_CAP","A","2012",17008.6692948161,
"EST","HHDI","GROSSADJ","USD_CAP","A","2013",17847.6060712125,
"EST","HHDI","GROSSADJ","USD_CAP","A","2014",18709.4522747579,
"EST","HHDI","GROSSADJ","USD_CAP","A","2015",19541.6016503461,
"EST","HHDI","GROSSADJ","USD_CAP","A","2016",20650.5438849224,
"EST","HHDI","GROSSADJ","USD_CAP","A","2017",21779.6304280704,
"GBR","HHDI","GROSSADJ","USD_CAP","A","1998",17116.9569541793,
"GBR","HHDI","GROSSADJ","USD_CAP","A","1999",18037.2562800589,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2000",20556.2847375595,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2001",21885.8634118513,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2002",23365.9491878881,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2003",23676.2206120617,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2004",25375.7547071906,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2005",25134.1842029352,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2006",26346.5866141006,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2007",27171.2378933854,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2008",27806.7247246698,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2009",27585.8011281875,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2010",28225.7792472007,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2011",28266.1334331088,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2012",29430.9207998138,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2013",29947.2643857099,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2014",30455.7413761442,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2015",31540.649642224,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2016",31981.4496150145,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2017",32681.2067901217,
"GBR","HHDI","GROSSADJ","USD_CAP","A","2018",33567.6778534506,
"HUN","HHDI","GROSSADJ","USD_CAP","A","1998",8260.71583153433,
"HUN","HHDI","GROSSADJ","USD_CAP","A","1999",8558.93191487531,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2000",9398.59136007305,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2001",10216.5482179071,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2002",11420.7740315217,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2003",11976.7647367783,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2004",12766.4340936814,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2005",13304.5949365726,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2006",13789.7855578269,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2007",13639.3255532037,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2008",14245.7954486405,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2009",14402.2838399237,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2010",15196.6802282443,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2011",16324.4628922066,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2012",16614.4889025489,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2013",17320.4085323278,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2014",17614.9572897209,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2015",17968.2554971292,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2016",18500.0007039279,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2017",19340.4681629882,
"HUN","HHDI","GROSSADJ","USD_CAP","A","2018",20371.9038901771,
"FIN","HHDI","GROSSADJ","USD_CAP","A","1998",14716.1280432155,
"FIN","HHDI","GROSSADJ","USD_CAP","A","1999",15727.1498677793,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2000",17201.2325311261,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2001",17489.872991812,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2002",18888.2457277591,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2003",19277.1933586121,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2004",20790.6105743147,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2005",20876.7311716312,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2006",22145.1183343234,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2007",24252.6169049613,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2008",25978.2415448409,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2009",26390.3077680648,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2010",27611.5764648003,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2011",28489.4495067786,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2012",29373.983871873,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2013",30093.2105440337,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2014",30263.2133645628,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2015",30857.1437900139,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2016",31679.8524185456,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2017",32646.2865521653,
"FIN","HHDI","GROSSADJ","USD_CAP","A","2018",33535.2589830474,
"AUT","HHDI","GROSSADJ","USD_CAP","A","1998",20101.0191342844,
"AUT","HHDI","GROSSADJ","USD_CAP","A","1999",21028.0687535745,
"AUT","HHDI","GROSSADJ","USD_CAP","A","2000",22891.4953745228,
"AUT","HHDI","GROSSADJ","USD_CAP","A","2001",22896.5413956676,
